jobTitle,postedDate,jobDescription,jobUrl
"Site Reliability Engineers (SRE, DevOps, Linux)",23-Jan-23,"<p>We are looking out for multiple <strong>Site Reliability Engineers (SRE, DevOps, Linux)</strong> with <strong>2-5 yrs and 5-8 yrs </strong>experience levels.</p><p><strong>Must Have:</strong></p><ul><li>Experience in observability, capacity planning, issue analysis and troubleshooting large-scale massively distributed, fault-tolerant systems running cloud native applications in micro services architecture;</li><li>Ability to debug scripts and automate routine tasks in OS, network, database or application servers. Coding experience beyond simple scripts;</li><li>Experience in<strong> Devops </strong>process, programming knowledge in at least one of the following languages: Java, Python, or Go;</li><li>Scripting skills in at least of the following: Shell, Terraform, Ansible, Chef or Puppet;</li><li>Deep Understanding of Unix/Linux operating systems, virtual machines, containers, Container management systems, Enterprise cloud platforms and data structures;</li><li>Engage in and improve the lifecycle of services—from Launch through to deployment, operation and optimization in reliability and user experience;</li><li>Ensure service reliability once they are live by measuring and monitoring availability, latency, and overall system health. Practice sustainable incident response;</li><li>Gather and analyze metrics from tech stack to assist in performance tuning and fault handling of P0/P1/P2/P3 type of issues;</li><li>Participate in system design suggestions, platform management, Balance feature development speed and reliability with well-defined service level objectives;</li><li>Measure and optimize system performance, with an eye toward pushing our capabilities forward, getting ahead of customer needs, and innovating to continually improve.</li></ul><p><strong>Good to Have:</strong></p><ul><li>Automation framework design using popular frameworks like salt stack, spinnaker, stack storm;</li><li>Experience on managing large scale Big data clusters;</li><li>Experience in Chaos engineering design and implementation;</li><li>Experience in large scale container management platform with auto scaling and intelligent scheduling;</li><li>Experience in Data analysis or data science or Data development of PB size data;</li><li>Experience of SIEM, threat modelling, vulnerability detection design, deployment and optimization;</li><li>Experience in cloud services network design, rules/policy creation, deployment, performance tuning;</li><li>Experience in DB consistency detection, slow query tooling, Performance tuning of middleware including RDBMS, NoSQL, distributed caches.</li></ul><p><strong><u>Professional Knowledge Requirements</u></strong></p><ul><li>Bachelor degree or above in Computer science/Electronics &amp; communication;</li><li>Have in-depth knowledge of <strong>SRE role</strong> and <strong>Devops process</strong>;</li><li>Have strong observation and critical thinking to handle business emergencies;</li><li>Ability to adapt to dynamic environment and apply problem solving skills to resolve issues;</li><li>Have excellent written and verbal communication skills;</li><li>Deep exposure to data analysis-based decision making scenarios;</li><li>Established record of continuous learning and upskilling tracking industry trends.</li></ul>",https://www.jobstreet.com.my/en/job/site-reliability-engineers-sre-devops-linux-5238865
DevOps Engineer,11-Jan-23,"<p>DevOps Engineer, Software background, Mobile App Dev, Business Dev.<br /><br /><strong>Your New Company</strong></p><p>Our client is the authorised importer of Premium Luxury Continental cars in Malaysia since 2010. They are under the Motors Division of the parent company. They focus in distributing continental vehicles and parts and provides after sales service in Malaysia.<br /><br /><strong>Your New Role</strong><br />In this role, you will be focusing on -</p><ul><li>Managing and developing IT Infrastructure and solutions for the Organisation, ensuring effective strategies and operational procedures are being put to place and implemented accordingly.</li><li>You will be required to contribute to the development of Digitalisation vision and strategies of the organisation in promoting business growth and maintaining good relations with key personnel and stakeholders.</li><li>Ensuring the Budget Capex for the specific business projects are managed appropriately to maximize returns.</li><li>Developing a couple of in-house products for internal use -<ul><li>Web Application - Developed using Angular and meant to digitise and automate the office work processes.</li><li>API - Developed using NodeJS and deployed on Windows Server.</li><li>Mobile App - Built using React Native</li><li>Database is MSSQL, Redis &amp; MongoDB.</li></ul></li></ul><p><strong>What you'll need to succeed</strong> -</p><ul><li>A full in-depth understanding of the Application Development Cycle from user requirements all the way to deployment and maintenance.</li><li>A degree in Information Technology or any relevant discipline.</li><li>Minimum 2 years in General IT / Programming / Business Development / Project Management.</li><li>Technical aspects required are<ul><li>Programming with Angular and Node JS.</li><li>Typescript &amp; JavaScript.</li><li>MSSQL &amp; MongoDB</li><li>C++</li><li>Additional requirements are (Added advantage)<ul><li>SharePoint.</li><li>GitHub.</li><li>General Web Development.</li><li>Other Programming languages.</li></ul></li></ul></li></ul><p><strong>What you'll get in return</strong> -</p><ul><li>An open and dynamic corporate culture.</li><li>Ability to dictate and decide the direction of the Digitalisation Road Map for the Organisation.</li><li>Great interaction with colleagues from other IT departments to resolve cross functional and project issues.</li><li>Exposure to the Automotive Industry and ability to work with Global teams.</li></ul>",https://www.jobstreet.com.my/en/job/devops-engineer-5243131
DevOps Engineer,9-Jan-23,"<p>Top leading BPO Organization looking for DevOps Engineer for expanding business.</p><p><strong>Your new company</strong></p><p>Your new organization is an industry leading BPO in Asia. They engage with global scale talents to work on the latest technologies like Machine Learning and Artificial Intelligence to improve products and processes, so that their customers can experience top level service. With offices around the world, be part of this ever-growing tech-forward team that is looking to expand their talented team moving forward.</p><p><strong>Your new role</strong></p><p>You will be responsible for the DevOps responsibilities on their GCP Cloud Platform, to be able to design and manage their automation pipelines. You will be responsible for creating and managing the standardised released approach that will be used throughout the SDLC process. You will also be responsible for managing and administrating their infrastructure to ensure optimum performance.</p><p><strong>What you'll need to succeed</strong></p><ul><li>Good experience and knowledge on Google Cloud Platform (Preferably). Is open to AWS Cloud as well.</li><li>Must have good experience with CI/CD Pipelines and best practices.</li><li>Must have experience and knowledge with Containerisation tools (Docker, Kubernetes)</li><li>Good to have experience with database administration using MySQL and/or MongoDB.</li></ul><p><strong>What you'll get in return</strong></p><ul><li>Great career opportunity with a leader in the market.</li><li>Competitive remuneration packages.</li><li>High ceiling for learning opportunities - Staff are encouraged and KPI-ed to take up additional courses via internal learning libraries.</li><li>Good team culture.</li></ul><p><strong>What you need to do now</strong></p><p>I am Sam, a Consultant from Hays Technology, specialising in IT Infrastructure for Kuala Lumpur, helping tech professionals develop their careers and ensuring organisations are supported by top talent. My passion for this space stems from building a business on strong principles of customer service and delivery.</p><p>At Hays Technology, we are shaping the future of recruitment. We are constantly speaking to organisations who rely on the optimisation of their Infrastructure, and the professionals who build them. So whether you are hiring for your team, or looking to take the next step in your infrastructure career, you may reach me at my email, or call us now at +603 27868600</p>",https://www.jobstreet.com.my/en/job/devops-engineer-5240206
DevOps Lead (Work from Home) J39896,13-Jan-23,"<p><strong>Looking for a lead to work with our DevOps team to ensure smooth delivery:</strong></p><ul><li>Salary package up to $11,000 + AWS + VB (approx. 2-3 months bonus)</li><li>5 days work week with flexible working arrangement</li><li>Dynamic &amp; fun working environment</li><li>Office Location: Tanjong Pagar</li></ul><p><strong>Responsibilities:</strong></p><ul><li>Collaborate with various teams to ensure successful delivery, maintenance planning &amp; correction of build errors</li><li>Day-to-day monitoring, backup, deployment and maintenance of systems</li><li>Develop / build / maintain continuous integration / deployment (CI/CD) pipelines and automated testing to support high quality software build in a continuous build/deploy environment using Jenkins Pipeline</li><li>Writing scripts/programs for service monitoring &amp; health check of systems</li><li>Automate &amp; build up scalable systems / environment using Kubernetes with infrastructure-as-code and GitOps strategy</li><li>Automate security hardening in testing, deployment &amp; production setup based on industrial best practices</li><li>Promote a DevOps culture </li></ul><p><strong>Requirements:</strong></p><ul><li>Min diploma in Computer science or any relevant discipline</li><li>Experience with load balancing setup for TCP/IP, HTTP, DNS, routings</li><li>Experience in computing platforms such as AWS / AliCloud / GCP / Azure (e.g. AWS: EC2, RDS, ELB, EFS, ELK, ElasticCache, S3, VPC, Glacier, IAM, CloudWatch, KMS, AMK, EKS)</li><li>Experienced with building and setting up high velocity and reliable CI/CD pipeline using tools/platforms such as Jenkins, Gitlab, Nexus, Maven, Spinnaker</li><li>Proficiency with containers and cloud orchestration tools such as Docker, Kubernetes</li><li>Proficiency with systems that support Infrastructure-as-Code ideals, such as Ansible AWX/Tower, RunDeck, Chef, Terraform, Puppet, Cloudformation and so on</li><li>Familiarity with deployment of application performance monitoring (APM), Jeager, Open Tracing, App Mesh, AWS X-ray</li></ul><p>To apply, please send your updated resume to <strong>spvn(at)scientecpersonnel.com</strong> by indicating<strong> Job ID J39896</strong> to fasten the process.</p><p>Ng Kee Hung (Vickus) - R2091423</p><p>ScienTec Consulting Pte Ltd – 11C5781</p>",https://www.jobstreet.com.my/en/job/devops-lead-work-from-home-j39896-10342836/origin/sg
DevOps Engineer (CI CD),10-Jan-23,"<p>Our client is a well-renowned tech solution provider, with multiple joint-ventures with the government, and several other corporate MNC clients under its belt. They are currently looking to expand their team with a new mobile developer role to aid in their journey to enrich lives through smart technology.</p><p><strong>Job Highlights:</strong></p><ul><li>Great career progression opportunities, with ample of room for growth &amp; success</li><li>Fun &amp; Diverse Team, with a motto of work hard and play even harder!</li><li>Staff incentives &amp; rewards</li></ul><p><strong>Job Responsibilities:</strong></p><ul><li>Work closely with an agile build and run team to deliver the application software, using Continuous Integration (CI) and Continuous Deployment (CD) practices and its related toolsets</li><li>Work closely with the client’s platform/infra engineering team to deliver the infrastructure and operating environment for container-based microservices that meet the agreed high availability, performance, and security requirements</li><li>Proactively identify opportunities for automation, process improvement and architecture simplification for the platforms/services/products</li><li>In charge of project planning and management activities such as cloud services estimation, delivery schedules, internal enablement, security auditing</li><li>Ensure that the software releases are aligned and follow the application release and deployment process for the various projects</li></ul><p><strong>Job Requirements:</strong></p><ul><li>Programming Language: python, linux, bash</li><li>Planing ( ClickUp, Jira etc)</li><li>Deploy ( Shell-scripting, Ansible, Teraform, Gitlab CI/CD)</li><li>Monitoring ( Grafana, Prometeus, ELK, Datadog etc)</li><li>Degree in Computer science or related discipline </li><li>Minimally showcasing 2 years of relevant DevOps experience</li></ul><p><strong><u>How to Apply:</u></strong></p><p>Please apply along with your personal portfolio which ideally showcases some of the past projects that you have contributed to, and with your latest resume attached as well.</p><p>R1770346 (Kelly Koh Sze Sze)</p>",https://www.jobstreet.com.my/en/job/devops-engineer-ci-cd-10330570/origin/sg
DevSecOps/CloudOps Engineer,20-Jan-23,"<p><strong>Responsibilities:</strong></p><ul><li>Infrastructure Setup</li><li>Setup – set up of cloud infra, physical machines, network and middleware.</li><li>Setting up, monitoring and maintaining government e-services on Cloud environments.</li><li>Setting up, monitoring and maintaining government e-services on VMware environments.</li><li>OS hardening – Linux / Windows</li><li>Middleware hardening – Example Apache / Nginx / IIS / WildFly</li><li>Cloud Operations Support</li><li>Monitoring and maintenance of cloud infrastructure, virtual machines and eservices.</li><li>Housekeeping – housekeeping of infrastructure and virtual machines.</li><li>Backup and recovery – includes writing of scripts for automated backup.</li><li>Patching – patching of OS and system software.</li><li>Troubleshooting – troubleshoot which components are causing issues when problems occur.</li><li>Familiar with case management system such as Jira</li><li>Deployment – deployment of code and artifacts to production environment manually or using automated tools.</li></ul><p><strong>Prerequisites:</strong></p><ul><li>Strong proficiency in Linux / Windows administration, including scripting skills.</li><li>Networking knowledge (routing, firewall, load balancers, DNS, etc).</li><li>Data Center operations experience.</li><li>Cloud operation experience</li><li>Cloud infra setup experience</li><li>Cloud certifications (AWS / Azure)</li><li>Knowledge in monitoring tools</li><li>Knowledge in automation tools: Ansible, Terraform, CloudFormation</li><li>Knowledge in programming: example Python</li></ul><p>Toppan Ecquaria is an equal opportunity employer and values diversity within our company. We welcome all interested candidates to apply for this position, however, we regret to inform that only shortlisted candidates will be contacted by us for an interview. </p><p>Find us at www.topppanecquaria.com or www.linkedin.com/company/toppan-ecquaria</p><p>For more career opportunities, please visit our career site at:- https://toppanecquaria.com/careers/job-openings?utm_source=Jobstreet&amp;utm_medium=Page&amp;utm_campaign=2020</p><p>(Please copy &amp; paste the above link onto your browser)</p>",https://www.jobstreet.com.my/en/job/devsecops-cloudops-engineer-10366437/origin/sg
DevOps Manager & Engineer,9-Jan-23,"<p>Top Malaysian Financial Institute is looking for crucial members to add to their DevOps team</p><p><strong>Your new company</strong></p><p>A top-tiered financial institution located in the business hub of Kuala Lumpur is seeking for an experience database architect. Due to the expansion of the capability, the organization is seeking to build a solid team to ensure a clear technology roadmap that supports their future business.</p><p><strong>Your new role</strong></p><p>As a DevOps Manager/Engineer, you will be tasked with building and setting up the organization's DevOps culture and direction. You will be the SME in terms of driving DevOps and ensuring that other departments in the organization's tech team will be able to integrate it into their culture of working. You will also be responsible to make work automated and efficient through the DevOps process and tools.</p><p><strong>What you'll need to succeed</strong></p><ul><li>Extensive knowledge and experience in DevOps and AWS Cloud.</li><li>Experience in CI/CD, Jenkins and other DevOps tools.</li><li>Good communication and stakeholder management skills.</li><li>Ability to work in a fast-paced environment.</li></ul><p><strong>What you'll get in return</strong></p><ul><li>Opportunity to be part of a project to revolutionise an organization internally.</li><li>An opportunity to be part of one of the biggest financial institutions in Malaysia, and a top player in the market.</li><li>Very competitive salary package and benefits.</li></ul><p><strong>What you need to do now</strong></p><p>I am Sam, a Consultant from Hays Technology, specializing in recruiting for Cloud, DevOps and Database for Kuala Lumpur, and helping tech professionals develop their careers and ensuring organizations are supported by top talent.</p><p>At Hays Technology, we are shaping the future of recruitment. We are constantly speaking to organizations who rely on the optimization of their Infrastructure, and the professionals who build them. So whether you are hiring for your team, or looking to take the next step in your infrastructure career, you may reach me at my email, or call us now at +603 27868625.</p>",https://www.jobstreet.com.my/en/job/devops-manager-engineer-5239892
DevOps Manager/Engineer,9-Jan-23,"<p>International broadcasting technology giant looking to revolutionise the industry with new DevOps team!</p><p><strong>Your new company</strong></p><p>Your new organization is a Broadcasting technology giant with operations worldwide. Pioneering the industry in software and hardware through their SaaS platform that has impacted the way the industry does video editing and broadcasting as a whole. They have massive plans for expanding the business from ground up, and that is starting with setting up the DevOps team in Malaysia to be responsible for all operations running here.</p><p><strong>Your new role</strong></p><p>As this team will be a newly setup team for the Malaysian operations, looking at a DevOps Lead and DevOps Engineer. As the DevOps Lead you will need to lead the team's DevOps direction in line with the organization's architecture, to ensure efficient and effective delivery of work. As a DevOps Engineer, you will be responsible for building, maintaining, implementing and automate their infrastructure to help both internal platform and customers as well.</p><p><strong>What you'll need to succeed</strong></p><ul><li>Good experience and knowledge with SaaS.</li><li>Have experience with Cloud Platforms (AWS and/or Azure)</li><li>Must have experience and knowledge with Infra-as-code (Terraform, Ansible)</li><li>Must have experience in Containerization technology (Kubernetes, Docker and etc.)</li></ul><p><strong>What you'll get in return</strong></p><ul><li>Potential to be part of the pioneering DevOps team in Malaysia.</li><li>Opportunity to work with multinational broadcasting technology giant.</li><li>Competitive pay, benefits and good learning opportunity.</li><li>Flexible working arrangements.</li></ul><p><strong>What you need to do now</strong></p><p>I am Sam, a Consultant from Hays Technology, specializing in recruiting for Cloud, DevOps and Database for Kuala Lumpur, and helping tech professionals develop their careers and ensuring organizations are supported by top talent.</p><p>At Hays Technology, we are shaping the future of recruitment. We are constantly speaking to organizations who rely on the optimization of their Infrastructure, and the professionals who build them. So whether you are hiring for your team, or looking to take the next step in your infrastructure career, you may reach me at my email, or call us now at +603 27868625.</p>",https://www.jobstreet.com.my/en/job/devops-manager-engineer-5240021
DevOps,10-Jan-23,"<p><strong>Looking for new career advancement in 2023?</strong></p><p><strong>We are looking for expert like you to join our team to achieve higher with your expertises.</strong></p><p><strong>You're invited to join us as a DevOps with below requirements:</strong></p><p><strong><u>Responsibilities:</u></strong></p><ul><li>Responsible for the establishment and implementation of DevOps and automation</li><li>Implement the tools and processes for monitoring servers and services</li><li>Automate builds, deployments and other aspects of release lifecycle</li><li>Maintain and improve cloud platform infrastructure and configure auto-scaling</li><li>Setup and administrate Linux servers</li><li>Automate repeating tasks through scripts</li><li>Work in conjunction with development and operations team to understand requirements for functionality, performance and security of applications</li><li>Ensure proper backup and restore when failure occurs</li></ul><p><strong><u>Requirements:</u></strong></p><ul><li>Minimum 3 years relevant working experience</li><li>Hands on experience in networking security, databases and cloud systems</li><li>Experience in managing high-load and auto-scaling production environment</li><li>Programming experience in any scripting language (like Python)</li><li>Experience working on admin level with Linux</li><li>Experience with various cloud platforms, such as Amazon, DigitalOcean, etc</li><li>Experience with Docker and Kubernetes</li></ul>",https://www.jobstreet.com.my/en/job/devops-5239420
Cloud Engineer (AWS / Azure/ IoT/ VMware) CSY,15-Jan-23,"<p><strong>Responsibilities:</strong></p><ul><li>Develop AWS and/or Azure web services for IoT products</li><li>Support the entire application lifecycle(concept, design, test, release and support)</li></ul><p><strong>Requirements</strong>:</p><ul><li>At least 3 years of experience in implementing and operating</li><li>Degree in Computer Science/Software Engineering/Computer Engineering or its equivalent</li><li>Experience with developing and testing services of Web Services Products &amp; Services, Relational and NoSQL Databases, Networking</li><li>Experience with a Cloud SDK language, including one or more of the following: Python, Java, Node.js, or Go</li><li>Ability to identify and define technical requirements for an AWS/Azure-based application</li><li>Experience in Data Analytic is an advantage</li></ul><p><strong>HOW TO APPLY:</strong></p><p>Interested applicants, kindly send your resume in MS WORD format to ref30#trustrecruit.com.sg or please click on “Apply Now” and provide the below details in your resume.</p><p>We regret only shortlisted candidates will be notified.</p><p><strong>Important Note:</strong></p><p>Trust Recruit Pte Ltd is committed to safeguarding your personal data in accordance with the Personal Data Protection Act (PDPA).</p><p>Please read our privacy statement on our corporate website www.trustrecruit.com.sg.</p><p>Trust Recruit Pte Ltd</p><p>EA License No: 19C9950</p><p>EA Personnel: Chan Sin Yee (Joey)</p><p>EA Personnel Reg No: R22110985</p>",https://www.jobstreet.com.my/en/job/cloud-engineer-aws-azure-iot-vmware-csy-10347791/origin/sg
Presales Engineer - Work in SG #64713,17-Jan-23,"<ul><li>Industry/ Organization Type: <strong>Wholesales/ IT</strong></li><li>Position Title: <strong>Presales Engineer</strong></li><li>Working Location: Jurong East</li><li>Working Hours:<strong> 5 days (Mon – Fri, 9 AM-6 PM)</strong></li><li>Salary Package: Basic Salary up to $3,500 + AWS + Variable Bonus</li><li>Duration: Permanent Role </li></ul><p><strong>Key Responsibilities</strong></p><ul><li>Be involved in complex architectural design and development of AI-HPC infrastructure.</li><li>Ensures completeness and compatibility of the technical infrastructure to support system performance.</li><li>Requires background in Linux, AI/DL/ML &amp; Kubernetes.</li><li>Participate in technical &amp; sales proposals to customers.</li></ul><p><strong>APPLY NOW!!!</strong></p><ul><li>Must be Linux literate. Good skills in Ubuntu would be a plus.</li><li>Knowledge in Scripting, CUDA, Shell &amp;amp; Python programming would be useful.</li><li>Keen interest in building Virtualization and Cloud Native infrastructures.</li><li>Diploma or Degree in Computer Science or equivalent.</li></ul><p>Kindly apply through <strong>ANY</strong> of the following methods:</p><ul><li>Submit your application by clicking the <strong>APPLY</strong> button;</li><li>Email your resume to Job(at)anradus.com.sg. Kindly indicate <strong>#64713</strong> on the email subject.</li></ul><p><strong>Anradus Policy:</strong> This clarifies Anradus' working procedures, from receiving the applicant's resume, screening to shortlisting. We assure you our consultants will go through every resume we receive but we regret that only shortlisted candidates will be notified.</p><p>Anradus Pte Ltd | EA License No. 20C0161</p><p>Angel Lim | EA Reg No.: R1769781</p>",https://www.jobstreet.com.my/en/job/presales-engineer-work-in-sg-64713-10357550/origin/sg
DevOps Senior Engineer/ Assistant Manager - MNC Industry,10-Jan-23,"<p><strong>Job Description:</strong></p><ul><li>Understand objectives for stakeholders, clients and Organization whilst aligning own performance to objectives and sets personal priorities.</li><li>Develop themselves by actively seeking opportunities for growth, shares knowledge and experiences with others, and acts as a strong brand ambassador.</li><li>Seek opportunities to challenge themselves, collaborate with others to deliver and takes accountability for results.</li><li>Build relationships and communicates effectively in order to positively influence peers and stakeholders.</li><li>Work effectively in diverse teams within a highly inclusive team culture where everyone is supported, respected and recognized for their contribution.</li></ul><p><strong>Requirements:</strong></p><ul><li>Exposure on any <strong>Cloud Environment</strong> such as Azure or Amazon AWS or Google Cloud</li><li>Have exposure on building up <strong>IaaS / PaaS</strong> <strong>infrastructure</strong> for production environment</li><li>Experience scripting with <strong>PowerShell</strong> or <strong>Bash</strong> scripting for <strong>automation</strong></li><li>Demonstrate ability to create <strong>Build pipeline</strong> and <strong>Release</strong> <strong>pipeline</strong></li><li>Demonstrate strong interest in scripting <strong>Infrastructure as Code</strong> such as ARM template</li><li>Have background of .NET &amp; JAVA development and configuration</li><li>Experience with <strong>CI/CD</strong> Tools and <strong>Git</strong></li><li>Good knowledge on agile development practices, including unit testing and continuous integration.</li><li>Willingness to take on additional responsibility to ensure team success and quality solutions.</li><li>Team player that understands how your own work is important to the team's success.</li><li>Ability to multitask across different projects.</li><li>Demonstrate the capability to work with the tools involved to implement and ensure compliance with the process put in place.</li><li>Professionalism; to include written and oral communication – the ability to communicate collaboratively in front of a whiteboard. An ability to understand your audience and adjust your communication style to fit them.</li><li>A desire to constantly learn and share new knowledge.</li></ul>",https://www.jobstreet.com.my/en/job/devops-senior-engineer-assistant-manager-mnc-industry-5240763
Cloud Engineer J39870,11-Jan-23,"<p><strong>Career opportunity to work in a hybrid environment which including on-premises &amp; cloud:</strong></p><ul><li>Salary up to $7,000 + AWS + VB</li><li>Great working environment &amp; harmonize culture</li><li>5 days work week with work from home opportunity</li><li>Exploring cloud technologies such as AWS / Azure / GCP / Alibaba / etc</li><li>Working location near to Tanjong Pagar mrt (5 mins walking distance)</li></ul><p><strong>Responsibilities:</strong></p><ol><li>Participating in design, planning, management, maintenance and support of cloud infrastructure services</li><li>Involve system architecture, installation, configuration of system in cloud environment</li><li>Monitor, maintain &amp; supervise cloud environment, OS related &amp; network security infrastructure to optimal performance</li><li>Automate tasks &amp; implement infrastructure services</li><li>Troubleshooting, performs root cause analysis, implements corrective / preventive actions during &amp; after an incident</li><li>Provides technical guidance &amp; mentoring on engineering challenges for all engineering levels in the group</li><li>Prepare documentation for the system, scripts, procedures in accordance with department &amp; corporate standards while building &amp; disseminating knowledge of key business processes</li></ol><p><strong>Requirements:</strong></p><ul><li>min. 1 year working experiences with cloud services including open source technology, software development, system engineering. etc</li><li>Experiences with Terraform, GIT, Jenkins, Consul, Vault, Kubernetes, Docker, Ansible, ELK, etc</li><li>Understanding of architecture &amp; design in server &amp; cloud technologies</li></ul><p>To apply, please send your updated resume to <strong>spvn(at)scientecpersonnel.com</strong> by indicating<strong> Job ID J39870</strong> to fasten the process.</p><p>Ng Kee Hung (Vickus) - R2091423</p><p>ScienTec Consulting Pte Ltd – 11C5781</p>",https://www.jobstreet.com.my/en/job/cloud-engineer-j39870-10332075/origin/sg
Cloud System Engineer (Terraform) - J39871,11-Jan-23,"<p>We are looking for a cloud system engineer to work closely with application developers and architects to deploy tech solutions, cater to high traffic volume web applications.</p><ul><li>Working Hours: Mon-Fri</li><li>Working Location: Central</li><li>Salary Package: Up to $7k (basic) + bonus (2-3months)</li></ul><p>Responsibilities</p><ul><li>Assist the team in design, planning, management, maintenance and support of cloud infrastructure services.</li><li>System architecture, installation, configuration of system in cloud environment.</li><li>Automate tasks and implement infrastructure services.</li><li>Schedules, develops and implements risk closure plans.</li><li>Monitor, maintain and supervise (L4) cloud environment, OS related and network security infrastructure to optimal performance.</li><li>Troubleshooting, performs root cause analysis, implements corrective/preventive actions during and after an incident.</li><li>Provides technical guidance and mentoring on engineering challenges for all engineering levels in the group</li><li>Participate in the development, documentation, communication, and enforcement of a technology standards policy.</li></ul><p>Requirements</p><ul><li>Minimum of 1 year experience with cloud services including open source technology, software development, system engineering and work with Major Cloud Service provider.</li><li>Experience with APIs, orchestration, automation and databases, both rdbms and nosql</li><li>Experience with Linux environment; scripting languages (e.g. python, bash, sh); Infrastructure and Configuration as Code</li></ul><p>If you are excited with this opportunity and enjoy making things happen, do apply now!</p><p>OR</p><p>Email your updated resume to: speytu(at)scientecpersonnel.com by quoting ""J39871"" in your email subject for faster processing. </p><p>By submitting any application or resume to us, you will be deemed to have agreed &amp; consented to us collecting, using, retaining &amp; disclosing your personal information to prospective employers for their consideration. Please refer to ScienTec’s Privacy Policy https://www.scientecconsulting.com/privacy-policy for full details. If you wish to withdraw your consent, please write to us at dpo(at)scientecconsulting.com.</p><p>(Note: Any resumes of job applications sent to this mailbox will not be attended as it is solely for the purpose of personal data protection related matters.)</p><p>Elane Yap Theng Yu- R1989397</p><p>ScienTec Consulting Pte Ltd - 11C5781</p>",https://www.jobstreet.com.my/en/job/cloud-system-engineer-terraform-j39871-10332032/origin/sg
DevOps Manager & Engineer,6-Jan-23,"<p>Top Malaysian Financial Institute is looking for crucial members to add to their DevOps team</p><p><strong>Your new company</strong></p><p>A top-tiered financial institution located in the business hub of Kuala Lumpur is seeking for an experience database architect. Due to the expansion of the capability, the organization is seeking to build a solid team to ensure a clear technology roadmap that supports their future business.</p><p><strong>Your new role</strong></p><p>As a DevOps Manager/Engineer, you will be tasked with building and setting up the organization's DevOps culture and direction. You will be the SME in terms of driving DevOps and ensuring that other departments in the organization's tech team will be able to integrate it into their culture of working. You will also be responsible to make work automated and efficient through the DevOps process and tools.</p><p><strong>What you'll need to succeed</strong></p><ul><li>Extensive knowledge and experience in DevOps and AWS Cloud.</li><li>Experience in CI/CD, Jenkins and other DevOps tools.</li><li>Good communication and stakeholder management skills.</li><li>Ability to work in a fast-paced environment.</li></ul><p><strong>What you'll get in return</strong></p><ul><li>Opportunity to be part of a project to revolutionise an organization internally.</li><li>An opportunity to be part of one of the biggest financial institutions in Malaysia, and a top player in the market.</li><li>Very competitive salary package and benefits.</li></ul><p><strong>What you need to do now</strong></p><p>I am Sam, a Consultant from Hays Technology, specializing in recruiting for Cloud, DevOps and Database for Kuala Lumpur, and helping tech professionals develop their careers and ensuring organizations are supported by top talent.</p><p>At Hays Technology, we are shaping the future of recruitment. We are constantly speaking to organizations who rely on the optimization of their Infrastructure, and the professionals who build them. So whether you are hiring for your team, or looking to take the next step in your infrastructure career, you may reach me at my email, or call us now at +603 27868625.</p>",https://www.jobstreet.com.my/en/job/devops-manager-engineer-5237719
Cloud Engineer (multi-cloud),6-Jan-23,"<p>Cloud Engineering, L2 Support, Multi Cloud.</p><p>Your New Company -</p><p>Our client is one of the world's most successful IT service providers which specializes in value-added SAP solutions. Their clear focus is on SAP Consulting, Development, Managed IT Services (Cloud), and Application Management Services &amp; Technology.</p><p>Your New Role In this role, you will be focusing on -</p><ul><li>The administering, monitoring, and maintaining environments (Operational) in multiple cloud platforms which includes provisioning, configuring, monitoring, and upkeeping compute, storage, and network resources in Cloud.</li><li>You will be providing guidance and implementation of best practices in cloud environments.</li><li>You will be involved in public cloud projects, cloud management, monitory and cloud adoption planning with a strong focus on Microsoft Azure, Amazon Web Services (AWS) &amp; Google Cloud Platform (GCP).</li><li>You will be working closely with various departments in supporting the development and testings in multiple cloud platforms.</li></ul><p>What you'll need to succeed: -</p><p>You will need to -</p><ul><li>A University Degree in Information Technology.</li><li>Minimum 3 Years of working experience in IT Focusing on Public Cloud.</li><li>Experience in multiple public cloud platforms (Azure, AWS, GCP) - Experience includes maintaining, configuring, and troubleshooting.</li><li>Certification in Microsoft Azure, AWS, GCP or others.</li><li>ITIL Certification.</li><li>Shift Rotation (Mandatory)</li><li>Willing to work in Cyberjaya, Selangor.</li></ul><p>What you'll get in return: -</p><ul><li>An open and dynamic working culture.</li><li>Collaborative environment where everybody's decision plays a part.</li><li>Medical Insurance for Family members.</li><li>Optical &amp; Dental benefits.</li><li>Travel, Mobile and Internet Allowances.</li></ul><p>What you'll need to do: -</p><p>If you are an individual who craves a variety of challenging tasks with global reach and global exposure, then you are most welcome to apply and join! What are you waiting for? Hit 'Join Now!' to schedule a follow up session and kindly forward me your most up-to-date C.V; or call me at (+603 7611 8600).</p>",https://www.jobstreet.com.my/en/job/cloud-engineer-multi-cloud-5237722
